,country,country_long,name,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh
14617,ROU,Romania,Isalnita power station,630.0,44.3886,23.718,Coal,1931.9855346995005
14693,RUS,Russia,CHP-23,5690.0,55.9162,37.6879,Gas,29966.713595627665
14653,RUS,Russia,Balakovo NPP,4000.0,52.0928,47.9539,Nuclear,25668.418063050267
14822,RUS,Russia,Kalinn NPP,4000.0,57.905,35.0614,Nuclear,25668.418063050267
14868,RUS,Russia,Kursk,4000.0,51.675,35.6056,Nuclear,25668.418063050267
14873,RUS,Russia,Leningrad NPP,4000.0,59.8528,29.0486,Nuclear,25668.418063050267
14976,RUS,Russia,Rostov NPP,4000.0,47.5993,42.3717,Nuclear,25668.418063050267
14860,RUS,Russia,Krasnoyarsk,6000.0,55.9367,92.2956,Hydro,23312.40250362788
15009,RUS,Russia,Smolensk,3000.0,54.1647,33.2367,Nuclear,19251.313547287704
14862,RUS,Russia,Krostromskaya,3600.0,57.4596,41.1741,Gas,18959.607898815397
14957,RUS,Russia,Permskaya,3363.0,58.4959,56.3471,Gas,17711.433712143382
15199,SAU,Saudi Arabia,SHAIBA (SEC),6794.0,20.63,39.555,Oil,20816.3723584541
15151,SAU,Saudi Arabia,GHAZLAN,4256.0,26.85,49.896,Gas,19677.547930388046
15154,SAU,Saudi Arabia,Hajr for Electricity Production Co. Station,4098.0,25.83,50.132,Gas,18947.037457408413
15179,SAU,Saudi Arabia,QURAYYAH- CC,3846.0,25.86,50.118,Gas,17781.91948784596
15171,SAU,Saudi Arabia,MARAFIQ IWPP (1),2941.3,26.9,49.769,Gas,13599.053507436643
15181,SAU,Saudi Arabia,RABIGH,4348.299999999998,22.66,39.033,Oil,13322.907260268756
15178,SAU,Saudi Arabia,QURAYYAH -STEAM,2500.0,25.86,50.118,Gas,11558.710015500496
15196,SAU,Saudi Arabia,Riyadh 9,3616.6000000000017,24.95,47.065,Oil,11081.026239562134
15188,SAU,Saudi Arabia,Riyadh 10,3160.6099999999988,24.41,47.013,Oil,9683.902655262524
15195,SAU,Saudi Arabia,Riyadh 8,2071.92,24.6,46.571,Gas,9579.488982126315
15222,SEN,Senegal,Cap Des Biches,327.0,17.7197,-17.2996,Oil,2166.5157505420225
15220,SEN,Senegal,Bel-Air,98.6,14.717,-17.478,Oil,653.2674403775028
15225,SEN,Senegal,Sambangalou,120.0,12.3664,-12.1901,Hydro,323.0
15221,SEN,Senegal,Boutoute,19.0,12.5819,-16.2782,Oil,125.88317816605024
15223,SEN,Senegal,Kaolack,15.36,14.15,-16.0667,Oil,101.76661140160692
15224,SEN,Senegal,Saint-Louis,10.5,16.0333,-16.5,Oil,69.56701951281723
15236,SRB,Serbia,TENT A,1730.0,44.6711,20.1593,Coal,6887.065373563219
15227,SRB,Serbia,HE DJERDAP I,1086.0,44.6684,22.5268,Hydro,5278.687029288703
15237,SRB,Serbia,TENT B,1270.0,44.6551,20.0053,Coal,5055.822557471264
15229,SRB,Serbia,RHE BAJINA BASTA,614.0,43.9645,19.4102,Hydro,2984.451046025105
15234,SRB,Serbia,TE KOSTOLAC B,697.0,44.7307,21.2104,Coal,2774.730962643678
15232,SRB,Serbia,TE KOSOVO B,618.0,42.6945,21.059,Coal,2460.234913793104
15231,SRB,Serbia,TE KOSOVO A,617.0,42.6773,21.0886,Coal,2456.253951149425
15226,SRB,Serbia,HE BAJINA BASTA,420.0,43.9645,19.4102,Hydro,2041.4811715481171
15228,SRB,Serbia,HE DJERDAP II,270.0,44.3065,22.5667,Hydro,1312.3807531380753
15233,SRB,Serbia,TE KOSTOLAC A,281.0,44.7229,21.1717,Coal,1118.6505028735633
15246,SGP,Singapore,Senoko I-VII CCGT Power Plants Singapore,2807.0,1.4655,103.7996,Gas,13824.004815745393
15243,SGP,Singapore,PowerSeraya Pulau Seraya CCGT Cogen Power Plant Singapore,1540.0,1.2765,103.7266,Gas,7584.2420435510885
15249,SGP,Singapore,Tuas CCGT Power Station Singapore,1470.0,1.2888,103.6414,Gas,7239.503768844221
15239,SGP,Singapore,Keppel Merlimau Cogen Power Plant Singapore,1300.0,1.2824,103.675,Gas,6402.282244556113
15245,SGP,Singapore,SembCorp Pulau Sakra CCGT Cogen Power Station Singapore,1215.0,1.254,103.7026,Gas,5983.671482412061
15238,SGP,Singapore,Jurong Island - PLP CCGT Power Plant Singapore,800.0,1.2843,103.725,Gas,3939.865996649917
15241,SGP,Singapore,Pasir Panjang Gas Turbine Power Station Singapore,210.0,1.2715,103.7989,Gas,1034.214824120603
15242,SGP,Singapore,PowerSeraya OCGT Power Plant Singapore,210.0,1.2813,103.7239,Gas,1034.214824120603
15251,SGP,Singapore,Tuas South WTE Incineration Plant Singapore,80.0,1.2959,103.6205,Waste,637.9746835443037
15248,SGP,Singapore,Senoko WTE Incineration Plant Singapore,56.0,1.4624,103.795,Waste,446.5822784810126
15252,SVK,Slovakia,Bohunice Nuclear Power Plant Slovakia,880.0,48.496,17.6816,Nuclear,7749.5
15269,SVK,Slovakia,Mochovce Nuclear Power Plant Slovakia,880.0,48.2621,18.459,Nuclear,7749.5
15279,SVK,Slovakia,Vojany (EVO) Thermal Power Plant Slovakia,880.0,48.5536,21.9782,Coal,2112.503576537912
15253,SVK,Slovakia,Cierny Vah Pumped Storage Hydroelectric Power Plant Slovakia,735.0,49.0088,19.9122,Hydro,1413.0839430211215
15256,SVK,Slovakia,Gabcikovo Hydroelectric Power Plant Slovakia,720.0,47.88,17.5384,Hydro,1384.2454952043638
15271,SVK,Slovakia,Novaky (ENO) Thermal CHP Power Plant Slovakia,518.0,48.6988,18.5335,Coal,1243.4964234620884
15267,SVK,Slovakia,Malzenice CCGT Power Plant Slovakia,430.0,48.4296,17.6978,Gas,956.2774725274727
15274,SVK,Slovakia,PPC Bratislava CCGT CHP Power Plant Slovakia,218.0,48.1775,17.1548,Gas,484.81043956043953
15265,SVK,Slovakia,Liptovska Mara Pumped Storage Hydroelectric Power Plant Slovakia,198.0,49.0986,19.4889,Hydro,380.66751118120004
15268,SVK,Slovakia,Miskova Hydroelectric Power Plant Slovakia,93.6,49.1928,18.5083,Hydro,179.95191437656726
15284,SVN,Slovenia,Krsko (NEK),696.0,45.9389,15.516,Nuclear,6370.0
15285,SVN,Slovenia,Sostanj (TEŠ),1099.0,46.3723,15.0534,Coal,3127.2831188493565
15287,SVN,Slovenia,ČHE Avče,180.0,46.1027,13.6708,Hydro,2715.355450236967
15283,SVN,Slovenia,HE Zlatoličje,126.0,46.448,15.787,Hydro,1900.7488151658765
15282,SVN,Slovenia,HE Formin,116.0,46.4026,16.0339,Hydro,1749.8957345971564
15280,SVN,Slovenia,Brestanica (TEB),297.0,45.9975,15.4796,Gas,374.0
15281,SVN,Slovenia,Energetika Ljubljana,112.0,46.058,14.5451,Coal,318.7040121120363
15286,SVN,Slovenia,TET,110.0,46.1258,15.0611,Coal,313.01286903860716
15333,ZAF,South Africa,Kendal power station,4116.0,-26.088,28.9689,Coal,23998.450017590592
15351,ZAF,South Africa,Majuba power station,4110.0,-27.0955,29.7706,Coal,23963.466854299644
15353,ZAF,South Africa,Matimba power station,3990.0,-23.6678,27.6128,Coal,23263.803588480678
15344,ZAF,South Africa,Lethabo power station,3708.0,-26.7403,27.975,Coal,21619.5949138061
15380,ZAF,South Africa,Tutuka power station,3654.0,-26.7767,29.3527,Coal,21304.746444187567
15314,ZAF,South Africa,Duvha power station,3600.0,-25.9595,29.3409,Coal,20989.89797456903
15354,ZAF,South Africa,Matla power station,3600.0,-26.2804,29.1423,Coal,20989.89797456903
15341,ZAF,South Africa,Kriel power station,3000.0,-26.254,29.1801,Coal,17491.58164547419
15337,ZAF,South Africa,Koeberg,1800.0,-33.6737,18.4281,Nuclear,13794.0
15293,ZAF,South Africa,Arnot power station,2352.0,-25.9444,29.7917,Coal,13713.400010051766
15434,KOR,South Korea,Hanbit,5900.0,35.4105,126.4175,Nuclear,39989.65591957012
15436,KOR,South Korea,Hanul,5900.0,37.0931,129.383,Nuclear,39989.65591957012
15505,KOR,South Korea,Yeongheung,5080.0,37.2369,126.4361,Coal,35493.9184498838
15394,KOR,South Korea,Boryeong (poryang),4000.0,36.402,126.49,Coal,27947.967283373076
15413,KOR,South Korea,Dangjin,4000.0,37.0543,126.5133,Coal,27947.967283373076
15433,KOR,South Korea,Hadong,4000.0,34.9512,127.8213,Coal,27947.967283373076
15494,KOR,South Korea,Taean,4000.0,36.904,126.233,Coal,27947.967283373076
15483,KOR,South Korea,Shin-Kori,3340.0,35.3271,129.3017,Nuclear,22638.21199514647
15469,KOR,South Korea,Samcheonpo,3240.0,34.9103,128.1085,Coal,22637.853499532193
15454,KOR,South Korea,Kori,3137.0,35.3199,129.2948,Nuclear,21262.29671520194
15591,ESP,Spain,CN ALMARAZ 1,2016.9,39.807,-5.6986,Nuclear,16232.792209616211
15538,ESP,Spain,ASCO GR,1990.5,41.2008,0.5679,Nuclear,16020.314786673147
15592,ESP,Spain,CN COFRENTES,1063.94,39.2134,-1.0509,Nuclear,8563.001112350179
16120,ESP,Spain,VANDELLOS GR 2,1045.31,40.9511,0.8662,Nuclear,8413.059658205128
16116,ESP,Spain,TRILLO,1003.41,40.7016,-2.6227,Nuclear,8075.832233155339
15696,ESP,Spain,LITORAL DE ALMERIA GR 2,1119.59,36.9783,-1.9054,Coal,5773.658114082276
16108,ESP,Spain,TERUEL GR 3,1055.77,40.9966,-0.3798,Coal,5444.542222692812
15598,ESP,Spain,COMPOSTILLA II GR 5,1005.14,42.6125,-6.5647,Coal,5183.446365891674
15520,ESP,Spain,AGROENERGETICA DE BAENA,20.0,37.6167,-4.3225,Biomass,4728.0
15515,ESP,Spain,ABONO 2,877.6600000000002,43.5528,-5.7231,Coal,4526.039693464082
16143,LKA,Sri Lanka,Lakvijaya,900.0,8.0178,79.7232,Coal,3202.0
16133,LKA,Sri Lanka,CEB Kelantitissa,382.0,6.9522,79.8789,Oil,1386.6124481327802
16174,LKA,Sri Lanka,Yugadanavi,300.0,7.0122,79.874,Oil,1088.9626556016597
16171,LKA,Sri Lanka,Victoria,210.0,7.1999,80.8069,Hydro,663.0505653048484
16140,LKA,Sri Lanka,Kotmale,201.0,7.0611,80.5971,Hydro,634.6341125060693
16164,LKA,Sri Lanka,Sojitz Kelanitissa,168.0,6.9523,79.8789,Oil,609.8190871369295
16162,LKA,Sri Lanka,Sapugaskanda,160.0,6.961,79.9608,Oil,580.7800829875519
16167,LKA,Sri Lanka,Upper Kotmale,150.0,7.0433,80.658,Hydro,473.6075466463203
16159,LKA,Sri Lanka,Randenigala,126.0,7.2024,80.9259,Hydro,397.8303391829089
16161,LKA,Sri Lanka,Samanala,124.0,6.9778,80.4567,Hydro,391.5155718942914
16187,SDN,Sudan,Merowe,1250.0,18.6667,32.05,Hydro,7234.530944604257
16191,SDN,Sudan,Roseires,233.6,11.7988,34.3882,Hydro,1351.9891429276433
16181,SDN,Sudan,Khartoum North,351.0,15.65,32.563,Oil,1063.2308449145246
16183,SDN,Sudan,Kilo-X Dit,260.0,15.5881,32.5342,Oil,787.5784036403885
16180,SDN,Sudan,Kenana,50.0,14.0333,33.1667,Oil,151.4573853154593
16189,SDN,Sudan,Port Sudan,38.1,19.6158,37.2164,Oil,115.41052761038004
16184,SDN,Sudan,Kilo-X Nec,33.5,15.6482,32.563,Oil,101.47644816135777
16178,SDN,Sudan,Jebel Aulia Dam,15.2,15.2396,32.4649,Hydro,87.97189628638775
16179,SDN,Sudan,Jebel Aulia Dam,15.2,15.2381,32.4857,Hydro,87.97189628638775
16192,SDN,Sudan,Sennar,15.0,13.5667,33.6333,Hydro,86.81437133525107
16317,SWE,Sweden,Ringhals,3932.0,57.2574,12.1087,Nuclear,26131.567711534517
16228,SWE,Sweden,Forsmark,3227.0,60.4028,18.1744,Nuclear,21446.228129481664
16311,SWE,Sweden,Oskarshamn,2603.0,57.413,16.6683,Nuclear,17299.204158983815
16264,SWE,Sweden,Karlshamn,1020.0,56.1522,14.8325,Hydro,5080.710291743678
16211,SWE,Sweden,Bjorkhojden,288.0,63.423,16.1473,Wind,4641.216468225505
16246,SWE,Sweden,Harspranget,871.0,66.8857,19.8186,Hydro,4338.5281020673965
16361,SWE,Sweden,​Värtaverket,389.0,59.3532,18.0985,Biomass,4024.443937492871
16338,SWE,Sweden,Stornorrfors,599.0,63.8803,20.0184,Hydro,2983.6720242690812
16287,SWE,Sweden,Letsi,486.0,66.5024,20.3797,Hydro,2420.809021360223
16295,SWE,Sweden,Messaure,463.0,66.6855,20.3359,Hydro,2306.2439853699248
16432,CHE,Switzerland,Kernkraftwerk Leibstadt,1245.0,47.6012,8.1845,Nuclear,10002.467930029154
16431,CHE,Switzerland,Kernkraftwerk Gösgen,1035.0,47.3656,7.968,Nuclear,8315.304664723033
16430,CHE,Switzerland,Kernkraftwerk Beznau,760.0,47.552,8.2281,Nuclear,6105.924198250729
16381,CHE,Switzerland,Bieudron,1285.0,46.1855,7.2512,Hydro,5276.876331740417
16448,CHE,Switzerland,Limmern,1000.0,46.8489,9.0118,Hydro,4106.518546101492
16433,CHE,Switzerland,Kernkraftwerk Mühleberg,390.0,46.9689,7.2684,Nuclear,3133.3032069970845
16462,CHE,Switzerland,Nendaz,392.0,46.1822,7.248,Hydro,1609.755270071785
16414,CHE,Switzerland,Grimsel 2,348.0,46.5654,8.3278,Hydro,1429.0684540433194
16382,CHE,Switzerland,Bitsch (Biel),340.0,46.3336,8.0086,Hydro,1396.216305674507
16379,CHE,Switzerland,Biasca,324.0,46.3335,8.9798,Hydro,1330.5120089368836
16536,SYR,Syrian Arab Republic,Dier Ali CCGT Power Plant Syria,750.0,33.2698,36.3278,Gas,3599.176389842141
16538,SYR,Syrian Arab Republic,Jandar CCGT Power Plant Syria,700.0,34.4662,36.7834,Gas,3359.2312971859988
16545,SYR,Syrian Arab Republic,Zayzoun (Zayzun) CCGT Power Plant Syria,544.0,35.737,36.362,Gas,2610.602608098833
16528,SYR,Syrian Arab Republic,Al Nasryeh (Nasserieh) OCGT Power Plant Syria,384.0,33.8012,36.6828,Gas,1842.7783115991767
16541,SYR,Syrian Arab Republic,Taqba (Al-Thawra) Hydroelectric Power Project Syria,800.0,35.8722,38.5667,Hydro,1594.6843853820599
16532,SYR,Syrian Arab Republic,Aleppo Thermal Power Plant Syria,1065.0,36.1763,37.437,Oil,1423.8032139836484
16542,SYR,Syrian Arab Republic,Teshreen (Tishrin) Hydroelectric Power Project Syria,630.0,36.3814,38.1833,Hydro,1255.8139534883721
16543,SYR,Syrian Arab Republic,Teshreen (Tishrin) OCGT Power Project Syria,256.0,33.4214,36.6889,Gas,1228.5188743994506
16535,SYR,Syrian Arab Republic,Banias Thermal Power Plant Syria,680.0,35.1715,35.927,Oil,909.0950098674936
16530,SYR,Syrian Arab Republic,Al-Zara Thermal Power Plant Syria,660.0,34.959,36.661,Oil,882.3569213419793
16578,TWN,Taiwan,Taizhong Taichung,5500.0,24.2131,120.485,Coal,48610.46511627908
16566,TWN,Taiwan,Mailao,4200.0,23.8033,120.1902,Coal,37120.71881606765
16552,TWN,Taiwan,Dah-Tarn,4380.0,25.027,121.048,Gas,26446.97507067592
16559,TWN,Taiwan,Hsinta (coal),2200.0,22.8558,120.1972,Coal,19444.186046511622
16562,TWN,Taiwan,Kuosheng,2040.0,25.2025,121.6629,Nuclear,16584.87917146145
16565,TWN,Taiwan,Maanshan,1902.0,21.9589,120.7501,Nuclear,15462.960874568467
16560,TWN,Taiwan,Hsinta (gas),2410.0,22.8519,120.1991,Gas,14551.874411034009
16555,TWN,Taiwan,Ho-Ping power station,1296.0,24.3078,121.7635,Coal,11454.393234672305
16580,TWN,Taiwan,Tunghsiao,1785.0,24.4905,120.6694,Gas,10778.048059624774
16549,TWN,Taiwan,Chinshan,1272.0,25.2861,121.5874,Nuclear,10341.15995397008
16587,TJK,Tajikistan,Nurek,3015.0,38.3717,69.3481,Hydro,10293.615568453395
16588,TJK,Tajikistan,Sangtuda 1,700.0,38.0435,69.0583,Hydro,2389.8941618299764
16582,TJK,Tajikistan,Baipaza,600.0,38.2674,69.1237,Hydro,2048.4807101399797
16584,TJK,Tajikistan,Golovnaya,210.0,37.8839,68.937,Hydro,716.9682485489927
16585,TJK,Tajikistan,Kairakkum,126.0,40.2759,69.815,Hydro,430.1809491293957
16590,TJK,Tajikistan,Varzob 2,14.4,38.6122,68.7767,Hydro,49.16353704335951
16589,TJK,Tajikistan,Varzob 1,11.0,38.586,68.7785,Hydro,37.555479685899634
16586,TJK,Tajikistan,Khorog,10.0,37.4897,71.553,Hydro,34.141345168999656
16583,TJK,Tajikistan,Dushanbe,430.0,38.6106,68.7726,Oil,0.0
16591,TJK,Tajikistan,Yavan,180.0,38.296,68.932,Oil,0.0
16602,TZA,Tanzania,Ubungo Gas (Songas),207.5,-6.7945,39.2086,Gas,1633.8680659670165
16593,TZA,Tanzania,IPTL Tanzania,100.0,-6.6741,39.1873,Oil,963.0
16594,TZA,Tanzania,Kidatu,204.0,-7.6354,36.8837,Hydro,941.8181818181821
16595,TZA,Tanzania,Kihansi,180.0,-8.575,35.8513,Hydro,831.0160427807486
16598,TZA,Tanzania,Nyakato,63.0,-2.524,32.9662,Gas,496.06596701649175
16596,TZA,Tanzania,Mtera,80.0,-7.1363,35.9838,Hydro,369.3404634581106
16601,TZA,Tanzania,Tegeta,45.0,-6.6741,39.1843,Gas,354.3328335832084
16600,TZA,Tanzania,Pangani Falls,68.0,-5.3491,38.6503,Hydro,313.93939393939394
16597,TZA,Tanzania,Mtwara,18.0,-10.26,40.041,Gas,141.73313343328337
16592,TZA,Tanzania,Hale,21.0,-5.2981,38.6041,Hydro,96.951871657754
16614,THA,Thailand,Bang Pakong,4384.0,13.501,101.0253,Gas,17948.376670465143
16688,THA,Thailand,Mae Mah,2400.0,18.2963,99.7499,Coal,17146.311787072245
16714,THA,Thailand,Ratchaburi (RATCHGEN),3645.0,13.5979,99.8841,Gas,14922.86335854139
16607,THA,Thailand,BLCP Power,1346.0,12.6448,101.1605,Coal,9616.223193916348
16768,THA,Thailand,Wang Noi,2027.0,14.2324,100.7805,Gas,8298.6677716772
16737,THA,Thailand,South Bangkok,1691.0,13.617,100.559,Gas,6923.06226043717
16703,THA,Thailand,Nong Saeng,1600.0,14.4417,100.7756,Gas,6550.50243447633
16719,THA,Thailand,Rojana Power Plant 1,1600.0,14.3324,100.6382,Gas,6550.50243447633
16625,THA,Thailand,Chana,1531.0,6.9553,100.7076,Gas,6268.012016989537
16642,THA,Thailand,Kaeng Khoi 2,1468.0,14.605,101.0259,Gas,6010.085983632032
16772,TGO,Togo,Nangbeto,65.6,7.424,1.435,Hydro,120.0
16771,TGO,Togo,Lome,101.214,6.17,1.35,Oil,17.0
16773,TGO,Togo,Tag-Lpo,28.3,6.1699,1.3496,Gas,0.0
16776,TTO,Trinidad and Tobago,Point Lisas,852.0,10.4188,-61.4855,Gas,4486.915029888984
16779,TTO,Trinidad and Tobago,Union Estate Power Station,720.0,10.2171,-61.6254,Gas,3791.7591801878743
16775,TTO,Trinidad and Tobago,Penal,236.0,10.1476,-61.4747,Gas,1242.8543979504698
16774,TTO,Trinidad and Tobago,Cove Power Station,65.6,11.1425,-60.7913,Gas,345.4713919726729
16777,TTO,Trinidad and Tobago,Port of Spain,260.0,10.6565,-61.5182,Oil,23.025830258302584
16778,TTO,Trinidad and Tobago,Scarborough,11.0,11.1847,-60.7378,Oil,0.9741697416974168
16796,TUN,Tunisia,Rades A1,700.0,36.7967,10.283,Gas,2583.196046128501
16781,TUN,Tunisia,Bir Mcherga 1,486.0,36.4634,10.0567,Gas,1793.476112026359
16789,TUN,Tunisia,IPP Rades 2,470.0,36.799,10.2865,Gas,1734.4316309719934
16802,TUN,Tunisia,Sousse C,424.0,35.7855,10.6782,Gas,1564.6787479406921
16803,TUN,Tunisia,Sousse D,424.0,35.7855,10.6782,Gas,1564.6787479406921
16786,TUN,Tunisia,Ghannouch,415.0,33.9263,10.0932,Gas,1531.466227347611
16804,TUN,Tunisia,Thyna 1,375.0,34.6868,10.6424,Gas,1383.8550247116968
16801,TUN,Tunisia,Sousse B,364.0,35.7848,10.6791,Gas,1343.2619439868206
16800,TUN,Tunisia,Sousse A,320.0,35.7848,10.6791,Gas,1180.8896210873147
16784,TUN,Tunisia,Feriana 1,236.0,34.9054,8.5408,Gas,870.9060955518947
16807,TUR,Turkey,Afşin Elbistan Termik Santrali,2795.0,38.3537,36.981,Coal,12037.899418309144
16843,TUR,Turkey,Enka Gebze Doğalgaz Santrali,1595.0,40.7638,30.393,Gas,10995.2958664456
16844,TUR,Turkey,Enka İzmir Doğalgaz Santrali,1520.0,38.7467,26.9563,Gas,10478.275684637814
16830,TUR,Turkey,Bursa Doğalgaz Santrali,1432.0,40.2952,29.0736,Gas,9871.638671316678
16812,TUR,Turkey,Ambarlı B Doğalgaz Santrali,1351.0,40.9834,28.6921,Gas,9313.256874964267
16890,TUR,Turkey,Zonguldak Eren (ZETES),2090.0,41.5035,31.8875,Coal,9001.506183995029
16853,TUR,Turkey,Hamitabat Termik Santrali,1156.0,41.4827,27.3366,Gas,7969.004402264021
16808,TUR,Turkey,Aksa Antalya Doğalgaz Santrali,1150.0,37.1203,30.6016,Gas,7927.642787719399
16815,TUR,Turkey,Atatürk Dam,2400.0,37.4825,38.3186,Hydro,7048.775200520268
16818,TUR,Turkey,Bandırma Doğalgaz Santrali,931.0,40.3786,27.9116,Gas,6417.94385684066
16905,TKM,Turkmenistan,Abadan Power Plant Turkmenistan,371.0,38.0592,58.1641,Gas,6419.3384223918565
16906,TKM,Turkmenistan,Ashgabat OCGT Power Plant,254.0,37.8285,58.3841,Gas,4394.910941475827
16908,TKM,Turkmenistan,Dashoguz OCGT Power Plant Turkmenistan,254.0,41.8603,59.9479,Gas,4394.910941475827
16907,TKM,Turkmenistan,Balkanabat OCGT Power Plant Turkmenistan,174.0,39.5105,54.3273,Gas,3010.6870229007627
16911,TKM,Turkmenistan,Turkmenbashi Oil Refinery OCGT Power Plant Turkmenistan,126.0,40.0328,52.959,Gas,2180.152671755725
16909,TKM,Turkmenistan,Mary Thermal Power Plant Turkmenistan,1685.0,37.5,61.8417,Oil,0.0
16910,TKM,Turkmenistan,Turkmenbashi Heat and Power Plant Turkmenistan,590.0,40.0101,52.9255,Oil,0.0
16946,UKR,Ukraine,Zaporozhye,6000.0,47.5119,34.5863,Nuclear,38332.77918323094
16940,UKR,Ukraine,South Ukraine,3000.0,47.812,31.22,Nuclear,19166.38959161547
16937,UKR,Ukraine,Rivne (Rouno),2835.0,51.3245,25.8974,Nuclear,18112.238164076618
16925,UKR,Ukraine,Khmelnytska,2000.0,50.3024,26.6473,Nuclear,12777.593061076976
16944,UKR,Ukraine,Vuglegirska power station,3600.0,48.4652,38.2027,Coal,9557.830508474577
16928,UKR,Ukraine,Kiev CHP-5,1200.0,50.532,30.6625,Gas,8768.275862068966
16945,UKR,Ukraine,Zaporizhia power station,2825.0,47.5089,34.6253,Coal,7500.241996233522
16947,UKR,Ukraine,Zmiivska power station,2425.0,49.5853,36.5236,Coal,6438.260828625235
16912,UKR,Ukraine,Burshtyn power station,2334.0,49.2104,24.6665,Coal,6196.660112994351
16933,UKR,Ukraine,Ladyzhyn power station,1800.0,48.706,29.2202,Coal,4778.9152542372885
16970,ARE,United Arab Emirates,Shuweihat S1,4889.0,24.165,52.568,Gas,17940.592294909624
16949,ARE,United Arab Emirates,APC UAN,2430.0,24.4375,54.491,Gas,8917.087190965509
16971,ARE,United Arab Emirates,TAPCO,2200.0,24.768,54.6873,Gas,8073.083053549022
16955,ARE,United Arab Emirates,FAPCO (Fuj F2),2114.0,25.3142,56.3728,Gas,7757.498897819378
16963,ARE,United Arab Emirates,"Jebel Ali ""M""",2060.0,25.0592,55.1181,Gas,7559.341404686809
16967,ARE,United Arab Emirates,New Mirfah (MIPCO),1728.0,24.104,53.4264,Gas,6341.03978024214
16972,ARE,United Arab Emirates,Taweelah A1,1671.0,24.7609,54.6803,Gas,6131.8735374910975
16962,ARE,United Arab Emirates,"Jebel Ali ""L"" - Ph ll",1393.0,25.0508,55.1112,Gas,5111.729406178994
16974,ARE,United Arab Emirates,Wasit Power Station (WPS),1182.0,25.3732,55.4611,Gas,4337.44734967952
16957,ARE,United Arab Emirates,"Jebel Ali ""D""",1027.0,25.0659,55.1235,Gas,3768.661952724929
19368,GBR,United Kingdom,West Burton,2012.0,53.3604,-0.8102,Coal,16692.596616785948
17537,GBR,United Kingdom,Cottam,2008.0,53.304,-0.7815,Coal,16659.410540013014
18852,GBR,United Kingdom,Ratcliffe,2000.0,52.8653,-1.255,Coal,16593.038386467142
17664,GBR,United Kingdom,Drax,1980.0,53.7356,-0.9911,Coal,16427.108002602472
17726,GBR,United Kingdom,Eggborough,1960.0,53.7116,-1.1269,Coal,16261.1776187378
16992,GBR,United Kingdom,Aberthaw B,1586.0,51.3873,-3.4049,Coal,13158.279440468445
18031,GBR,United Kingdom,Heysham 2,1230.0,54.0285,-2.916,Nuclear,8792.334604171341
19031,GBR,United Kingdom,Sizewell B,1198.0,52.2145,1.6206,Nuclear,8563.590939672573
19242,GBR,United Kingdom,Torness,1185.0,55.9679,-2.4086,Nuclear,8470.663825969947
18006,GBR,United Kingdom,Hartlepool,1180.0,54.6341,-1.1801,Nuclear,8434.922628392016
19513,USA,United States of America,A.E.S. Corp.,454.3,17.9474,-66.1494,Coal,450562.6923495511
20013,USA,United States of America,Elizabethtown Power LLC,34.7,34.6472,-78.6415,Coal,34414.53978544887
20719,USA,United States of America,PCA-Valdosta Mill,69.9,30.6944,-83.3031,Biomass,18468.400121552688
19719,USA,United States of America,Brunswick County Power Station,1472.2,36.765,-77.7139,Gas,10372.339739994937
21257,USA,United States of America,Warren County,1472.2,38.9717,-78.1772,Gas,10372.339739994937
20268,USA,United States of America,Hyperion Treatment Plant CHP Plant,33.0,33.9254,-118.4298,Biomass,8718.987181848906
21348,USA,United States of America,Wolf Hollow II,1231.2,32.3377,-97.7346,Gas,8674.38166545426
19869,USA,United States of America,Colorado Bend II,1230.3,29.2894,-96.0654,Gas,8668.040743184192
19537,USA,United States of America,Aguirre,1492.0,17.9519,-66.2308,Oil,8334.010811804319
20702,USA,United States of America,Oregon Clean Energy Center,1061.5,41.6679,-83.4437,Gas,7478.765544086824
21439,URY,Uruguay,SALTO GRANDE,945.0,-31.2749,-57.9382,Hydro,5928.676853055918
21385,URY,Uruguay,CONSTITUCIÓN,333.0,-33.056,-57.4524,Hydro,2089.1527958387524
21390,URY,Uruguay,DR. GABRIEL TERRA,152.0,-32.8319,-56.4221,Hydro,953.6072821846553
21436,URY,Uruguay,PUNTA DEL TIGRE A,300.0,-34.75,-56.5422,Oil,916.9388707419507
21438,URY,Uruguay,RINCÓN DE BAYGORRIA,108.0,-32.8736,-56.8061,Hydro,677.5630689206763
21407,URY,Uruguay,MONTES DEL PLATA,180.0,-34.2196,-58.0495,Biomass,631.112188030046
21445,URY,Uruguay,UPM,161.0,-33.1148,-58.2567,Biomass,564.4947904046522
21408,URY,Uruguay,MOTORES CENTRAL BATLLE,80.0,-34.8861,-56.1977,Oil,244.51703219785347
21411,URY,Uruguay,PAMPA,141.6,-32.2467,-56.215,Wind,75.10604580484096
21395,URY,Uruguay,GALOFER,14.0,-33.2505,-54.4018,Biomass,49.08650351344802
21460,UZB,Uzbekistan,Syrdarya,3000.0,40.2287,69.1005,Gas,14376.07833993938
21463,UZB,Uzbekistan,Tashkent,2230.0,41.3822,69.3677,Gas,10686.218232688272
21458,UZB,Uzbekistan,Navoi,1758.0,40.1569,65.3104,Gas,8424.381907204477
21452,UZB,Uzbekistan,Charvak,620.0,41.627,69.969,Hydro,6433.859649122806
