,country,country_long,name,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh
1110,BRA,Brazil,Alto Jatapu,5.0,0.9,-59.3333,Hydro,19.045356322358533
1111,BRA,Brazil,Alto Paraguai (Pedro Pedrossian),1.68,-14.5069,-56.4025,Hydro,6.399239724312467
1112,BRA,Brazil,Alto Sucuriú,29.0,-19.245,-52.8994,Hydro,110.46306666967949
1113,BRA,Brazil,Altos,13.12,-5.0321,-42.4358,Oil,56.11922985554136
1114,BRA,Brazil,Alumar,75.2,-2.7028,-44.3415,Coal,720.3675344563553
1115,BRA,Brazil,Alunorte,103.854,-1.5374,-48.723,Coal,994.8543872796583
1116,BRA,Brazil,Alvarães,3.18,-3.2293,-64.7739,Oil,13.602069431449811
1117,BRA,Brazil,Alvorada,8.0,-21.3049,-46.8541,Biomass,28.648186808925143
1118,BRA,Brazil,Alvorada,8.0,-14.1852,-42.5911,Wind,9.48658925527982
1119,BRA,Brazil,Amador Aguiar I (Antiga Capim Branco I),243.675,-18.7903,-48.1472,Hydro,928.1754403701433
1120,BRA,Brazil,Amador Aguiar II (Antiga Capim Branco II),210.0,-18.6597,-48.4353,Hydro,799.9049655390583
1121,BRA,Brazil,Amandina,120.0,-22.4341,-53.5685,Biomass,429.72280213387717
1122,BRA,Brazil,Amapá Garden Shopping,4.6000000000000005,0.0124,-51.072,Oil,19.67594949203432
1123,BRA,Brazil,Amaturá,1.92,-3.3668,-68.1866,Oil,8.212570222762151
1124,BRA,Brazil,Ambient,1.5,-21.1008,-47.8035,Waste,0.0
1125,BRA,Brazil,Americana,30.0,-22.699,-47.2842,Hydro,114.27213793415122
1126,BRA,Brazil,Ametista,28.56,-14.172,-42.7002,Wind,33.867123641348954
1127,BRA,Brazil,Amparo,22.5,-26.6183,-51.5646,Wind,26.681032280474486
1128,BRA,Brazil,Anagé,1.0,-14.6286,-41.1889,Hydro,3.809071264471706
1129,BRA,Brazil,Anamã,1.2990000000000002,-3.5514,-61.4128,Gas,9.331595195913996
1130,BRA,Brazil,Angelina (Antiga Portobello - Corredeira do Encano),26.29,-27.4547,-48.9828,Hydro,100.14048354296116
1131,BRA,Brazil,Angical,12.95,-14.3461,-42.6137,Wind,15.356416356984207
1132,BRA,Brazil,Angélica,96.0,-22.1522,-53.7618,Biomass,343.77824170710176
1133,BRA,Brazil,Anhanguera,22.68,-20.4667,-47.8667,Hydro,86.3897362782183
1134,BRA,Brazil,Anna Maria,1.68,-21.4858,-43.4539,Hydro,6.399239724312467
1135,BRA,Brazil,Anori,2.742,-3.7068,-61.6518,Gas,19.697639743799986
1136,BRA,Brazil,Antunes,1.0,-27.6497,-51.195,Hydro,3.809071264471706
1137,BRA,Brazil,Antônio Brennand (Antiga  Alto Jauru),21.96,-15.0472,-58.7517,Hydro,83.64720496779867
1138,BRA,Brazil,Antônio Dias,1.35,-19.6047,-42.8583,Hydro,5.142246207036804
1139,BRA,Brazil,Antônio Viel,2.9028,-27.2714,-51.5481,Hydro,11.056972066508466
1140,BRA,Brazil,Aparecida Parte I,240.74,-3.1257,-60.0233,Oil,1029.7365392852917
1141,BRA,Brazil,Aparecida Parte II,8.4,-3.1257,-60.0233,Oil,35.92999472458441
1142,BRA,Brazil,Aparecida Parte III,2.4,-3.1257,-60.0281,Oil,10.265712778452686
1143,BRA,Brazil,Apiacás,3.148,-9.5527,-57.3722,Oil,13.465193261070445
1144,BRA,Brazil,Apiaí,1.0,-24.4789,-49.0636,Hydro,3.809071264471706
1145,BRA,Brazil,Apolônio Sales (Antiga Moxotó),400.0,-9.3575,-38.2083,Hydro,1523.6285057886826
1146,BRA,Brazil,Aporé,1.0,-18.6805,-52.5842,Hydro,3.809071264471706
1147,BRA,Brazil,Apuí,5.0,-7.1985,-59.8775,Oil,21.38690162177643
1148,BRA,Brazil,Aquarius,4.2,-17.6167,-54.9167,Hydro,15.99809931078117
1149,BRA,Brazil,Aquibatã,30.0,-26.5848,-51.7532,Wind,35.57470970729932
1150,BRA,Brazil,Aracati,11.48,-4.5491,-37.7605,Oil,49.10432612359869
1151,BRA,Brazil,Aracruz,210.4,-19.843,-40.0747,Biomass,753.4473130747313
1152,BRA,Brazil,Araguaia Shopping,2.4,-16.639,-49.2653,Oil,10.265712778452686
1153,BRA,Brazil,Araguassu,1.2,-10.874,-51.6235,Biomass,4.297228021338771
